index,true_label,model_prob,local_fidelity_r2
9383,1,0.9792877435684204,0.8308682610439317
9427,0,0.10142653435468674,0.7830783485044708
9428,0,0.3436143696308136,0.7918746704846709
9467,0,0.24781788885593414,0.7610484757484963
9486,0,0.02666439674794674,0.7578575854942706
9511,0,0.1537269800901413,0.7592583536660876
9519,0,0.6207963228225708,0.7837650444685257
9566,0,0.08895274996757507,0.7790188660066926
9610,0,0.597272515296936,0.7748563611355854
9653,0,0.6865663528442383,0.7651745190627983
9663,0,0.1030711904168129,0.7813561652801816
9738,0,0.014551017433404922,0.7679329559067878
9746,0,0.5488038063049316,0.7892810146822931
9750,0,0.10574495792388916,0.7703735780155745
9755,0,0.07061038166284561,0.7823272180004676
9798,0,0.729131817817688,0.8325587098840856
9902,0,0.21232609450817108,0.7934687261702646
9937,1,0.7741742134094238,0.8033825107201584
10018,0,0.4833625853061676,0.7496034062958621
10051,0,0.28549522161483765,0.7835285791940687
10157,0,0.7702740430831909,0.8024897362129789
10187,0,0.012622197158634663,0.7923738215029891
10292,1,0.9421530961990356,0.8191929851357733
10342,1,0.908878743648529,0.7873002377466408
10349,0,0.00627507409080863,0.7792399054037942
10496,0,0.2063436657190323,0.7768334558929819
10549,0,0.025577658787369728,0.7987247515461258
10570,0,0.011205592192709446,0.7903654306552437
10577,0,0.024049920961260796,0.7989667855176039
10583,0,0.08915155380964279,0.8021953494070038
10615,0,0.13485610485076904,0.8014826981269764
10774,0,0.7612753510475159,0.7516942194912197
10868,0,0.11671644449234009,0.7938682369428568
10954,0,0.028712118044495583,0.8034352427597145
10958,0,0.01903645507991314,0.7875653368172745
10959,1,0.0079812528565526,0.766236510295329
11013,0,0.2842017412185669,0.7863358102581468
11066,0,0.005715836305171251,0.8065502997079992
11117,0,0.15761440992355347,0.7884374479496732
11136,1,0.7813760638237,0.7963869706936632
11141,0,0.28371909260749817,0.7897320774045717
11162,0,0.48923054337501526,0.796230859744615
11166,1,0.033635012805461884,0.788014951412441
11175,0,0.3643350303173065,0.8075630504469291
11185,0,0.23849424719810486,0.788128930255167
11218,0,0.22756145894527435,0.8121470679186563
11276,0,0.004804464988410473,0.8061965800484656
11293,0,0.8873085379600525,0.8090871564607933
11294,0,0.04294019192457199,0.7927693133378473
11394,0,0.8404056429862976,0.7934775070077988
11403,0,0.2088540494441986,0.7742335783219931
11502,0,0.008181244134902954,0.762440831236553
11508,0,0.20246435701847076,0.8106679844745786
11512,0,0.0006239316426217556,0.7815864797362561
11513,0,0.012116532772779465,0.7235757045680804
11526,0,0.6336093544960022,0.8093602784282219
11716,0,0.6983045935630798,0.7569125664667385
11781,0,0.02527634985744953,0.7927099089071866
11860,0,0.05472016707062721,0.7643599959154918
11942,0,0.003196175443008542,0.8104432945948188
11964,0,0.05232619866728783,0.7995859847760816
11997,0,0.47400379180908203,0.7429470249285028
12057,0,0.0032685212790966034,0.7984426698065623
12120,0,0.11025939881801605,0.7945909104903849
12192,0,0.3341084122657776,0.7888933700933262
12224,0,0.009725990705192089,0.7895978091400059
12233,0,0.02636653743684292,0.7812239530756316
12235,0,0.004580884240567684,0.7946054426070238
12236,0,0.019008729606866837,0.7896651620041442
12256,0,0.17300726473331451,0.7921720365810442
12279,0,0.07323884963989258,0.8037264915346525
12358,1,0.9008228182792664,0.7861095629049059
12385,1,0.9825624227523804,0.8018442774185408
12440,0,0.0026218523271381855,0.7714702613959991
12515,0,0.10132041573524475,0.7775447173798695
12538,1,0.8524255156517029,0.8147885553983344
12574,0,0.35853567719459534,0.7783250037672258
12580,1,0.7499943971633911,0.7988844325508279
12608,0,0.4603097140789032,0.7719444958391178
12611,0,0.33048611879348755,0.802187938255569
12644,0,0.5290629863739014,0.7942166376099147
12766,0,0.8204030394554138,0.8242153893852201
12803,1,0.8077862858772278,0.8287369370510217
12823,0,0.7444853186607361,0.7813457273806812
12849,1,0.7632264494895935,0.7755552641620227
12918,0,0.6960709095001221,0.7906381022690793
12926,0,0.23471108078956604,0.798717004653315
12963,0,0.01791497878730297,0.7948248105004391
12999,1,0.9884965419769287,0.8167931754095663
13037,0,0.761919379234314,0.8035504123131358
13077,0,0.23758529126644135,0.7768530047962954
13101,0,0.6279144287109375,0.7818673768476028
13102,0,0.27877670526504517,0.8046591412177335
13135,0,0.5220087766647339,0.8154735379700399
13192,0,0.10677196830511093,0.8047129861907506
13205,1,0.6850050091743469,0.7751653571813049
13206,0,0.39498651027679443,0.7892570966270558
13262,0,0.5381588935852051,0.8005766334211917
13278,0,0.14438043534755707,0.7815606752741917
13350,0,0.5160247087478638,0.7991538424801683
13402,0,0.49536043405532837,0.7697118698084584
13413,1,0.9681881666183472,0.7954700343676357
13420,0,0.6360308527946472,0.7706930545932675
13600,1,0.9640833735466003,0.8093420033559362
13683,1,0.8297610878944397,0.8055167100169262
13688,0,0.5810039043426514,0.7712499932395344
13914,0,0.13682445883750916,0.8130695862756303
13939,0,0.7137267589569092,0.7811649162187096
13940,1,0.8919897675514221,0.8025367690044481
14022,0,0.6944921612739563,0.8076084020742398
14036,0,0.7613095641136169,0.8093514206141745
14043,1,0.987188994884491,0.8325353252257321
14058,0,0.7193149328231812,0.7663249719309512
14106,0,0.4765903651714325,0.7916415715915535
14112,1,0.4533063471317291,0.7844064140743547
14222,0,0.8899603486061096,0.7919765294914558
14238,0,0.23341664671897888,0.7816925689260166
14384,0,0.5458457469940186,0.7712857660520545
14441,0,0.049601711332798004,0.7842104021151735
14462,1,0.9034258723258972,0.7582813316326054
14482,0,0.6130311489105225,0.780709582917826
14571,0,0.2101835161447525,0.7856821419498232
14579,0,0.09632599353790283,0.7791142885190124
14594,0,0.5900890231132507,0.7849401851714586
14607,0,0.25892430543899536,0.7570578848283323
14615,1,0.7797753214836121,0.8083020740174643
14651,1,0.12183935195207596,0.7723748792561764
14671,1,0.984233021736145,0.7830049309723299
14697,0,0.13329561054706573,0.7634910798817025
14760,0,0.9279953837394714,0.7946789192105257
14851,0,0.5936235189437866,0.7685823054675167
14865,0,0.21711337566375732,0.7854311386103439
14872,0,0.3517417311668396,0.7904928995514711
14938,1,0.9635806083679199,0.8190734524674171
15069,0,0.915054440498352,0.8142851492831438
15112,0,0.8955629467964172,0.7691188414269864
15135,0,0.18183541297912598,0.7919986358254356
15145,1,0.8971484303474426,0.8011168589454497
15147,1,0.99932861328125,0.7984329480235874
15165,0,0.7569652795791626,0.81102928817014
15235,0,0.708271861076355,0.7906657047208062
15245,1,0.6799724698066711,0.7762289694384539
15271,0,0.5377985239028931,0.7630997257660246
15356,0,0.4205020070075989,0.7922036927963743
15460,1,0.7304151654243469,0.7978219186320923
15506,0,0.9257655739784241,0.804980415363835
15572,0,0.6718115210533142,0.7809167314733866
15676,0,0.7191365361213684,0.8268446944989356
15753,0,0.8158504962921143,0.7985298624813192
15852,0,0.1965683549642563,0.7901885847452923
15864,0,0.35970962047576904,0.7676821737263464
15877,0,0.673050045967102,0.8208900287256952
15906,1,0.837935745716095,0.790542271030183
15938,1,0.3995859920978546,0.7824793882315428
15942,0,0.24819636344909668,0.7847486834073152
16040,0,0.7935832142829895,0.7899860363742139
16133,1,0.9397025108337402,0.7999907608393669
16149,0,0.6979588270187378,0.7775803944067249
16187,0,0.583227813243866,0.7906766237775031
16204,0,0.36941710114479065,0.7999011078168672
16214,0,0.23784080147743225,0.7991197468339988
16221,0,0.7878335118293762,0.8168209141365845
16284,0,0.7244027256965637,0.7835701104508337
16334,1,0.8433854579925537,0.8096063534807859
16441,0,0.32967349886894226,0.8002606734517491
16586,1,0.7493053674697876,0.8116864280284083
16687,1,0.9606279730796814,0.7708840856313278
16763,0,0.5518131852149963,0.8014826839220955
16801,1,0.9785565137863159,0.8077369915890147
16863,0,0.5704678893089294,0.7629000331203647
16936,0,0.5999607443809509,0.8162399109155066
17035,0,0.9618462324142456,0.7977459296849689
17052,0,0.3120831251144409,0.8014364341557629
17059,0,0.3381730914115906,0.8180893335415509
17087,0,0.3072177469730377,0.8022958971317273
17152,0,0.8524007797241211,0.7751293866284039
17182,0,0.36924266815185547,0.7974036373027098
17240,0,0.2171265035867691,0.7619671514490696
17263,1,0.8184285163879395,0.8084079002178998
17425,0,0.5570419430732727,0.7592850540933105
17469,0,0.3004452586174011,0.809197563231331
17591,1,0.9873330593109131,0.7941050071444936
17624,0,0.7753714919090271,0.7931277635675356
17656,0,0.22374482452869415,0.7954124575170805
17685,0,0.2633582353591919,0.7840224535915932
17690,0,0.933751106262207,0.7988991293563149
17759,0,0.3906252384185791,0.8031246878518059
17814,1,0.8382355570793152,0.8128396415020696
17841,0,0.22585871815681458,0.813237265088604
17864,0,0.227407768368721,0.7664358065481185
18020,0,0.8303558826446533,0.806365205843888
18030,1,0.7678099870681763,0.7887557918559557
18044,1,0.9706301689147949,0.7971709258925442
18045,0,0.8844941258430481,0.7804293352026701
18068,0,0.2539093494415283,0.7801141565283032
18070,1,0.8716468214988708,0.8287351527512629
18086,1,0.9884514808654785,0.8273298352835278
18230,0,0.6825615763664246,0.8088559203125174
18354,0,0.4268636405467987,0.7807142760943051
18390,0,0.051645711064338684,0.7953026699713671
18428,1,0.5660484433174133,0.7843632361357451
18433,0,0.13586479425430298,0.8039234361897802
18529,0,0.8055947422981262,0.812935091499164
18536,0,0.20353572070598602,0.8040536843545356
18585,0,0.2449278086423874,0.7906993654301816
18590,0,0.018373830243945122,0.7791856453178595
18650,0,0.5197076797485352,0.7699531410056064
18741,0,0.6234917640686035,0.7947505289483295
18762,0,0.1420847475528717,0.8102814785019663
18838,0,0.35292643308639526,0.7936355985787743
18858,1,0.7108863592147827,0.7767882730397314
18879,0,0.015326470136642456,0.7617566867496163
18939,0,0.0883903056383133,0.7613996842013246
18945,0,0.03169973939657211,0.7816231330976587
18969,0,0.6857292652130127,0.8011602994093173
18978,0,0.2320408672094345,0.8119103020026921
19024,1,0.7582615613937378,0.8036399203918975
19038,0,0.2416369616985321,0.7975786039676382
19114,0,0.7839322090148926,0.7908806100954061
19115,0,0.15353794395923615,0.8046603866887835
19203,0,0.27790072560310364,0.8059193049044757
19228,0,0.3186520040035248,0.7810502071277734
19231,1,0.22408215701580048,0.787707219891757
19250,0,0.02060054801404476,0.7645750389098174
19292,0,0.32492613792419434,0.7729388155166007
19327,0,0.23599392175674438,0.7894093491856967
19377,0,0.23205715417861938,0.7843508491302802
19416,1,0.6035706996917725,0.7961302533207045
19453,1,0.7601041197776794,0.7956866405161718
19516,0,0.0407862663269043,0.8038385998973218
19530,0,0.5820662975311279,0.8195848772674086
19555,0,0.02423166297376156,0.7664542086522803
19739,1,0.9951699376106262,0.8073443279825282
19786,0,0.22827237844467163,0.7759296322256259
19796,0,0.6899107694625854,0.7917796627632427
19815,0,0.042559873312711716,0.7942180286878311
19826,0,0.002348253270611167,0.7902735878630147
19874,0,0.09184038639068604,0.7944295700147138
19973,1,0.9920176267623901,0.8398731650021375
19995,0,0.5748793482780457,0.785892301537836
20184,0,0.6029711365699768,0.788290220116131
20226,0,0.007707476150244474,0.8257360391223285
20230,1,0.24996542930603027,0.7672383720516806
20372,0,0.45106416940689087,0.7972695183167858
20386,0,0.26134783029556274,0.7877234801224029
20416,0,0.0010873107239603996,0.7793324084923001
20437,0,0.08183112740516663,0.7827925967762038
20576,1,0.9492935538291931,0.7806835152023768
20616,1,0.9941938519477844,0.7832980458930139
20656,0,0.04928115755319595,0.7896028686034979
20701,0,0.17634260654449463,0.7869880203988676
20707,0,0.202712744474411,0.7710753517855631
20751,1,0.04085075110197067,0.8307291637816532
20785,1,0.6934886574745178,0.7945880124819407
20799,1,0.2644025683403015,0.7612124553853568
20808,0,0.08924023061990738,0.7797527436460616
21003,0,0.03034359961748123,0.7957136842092756
21014,0,0.006021951790899038,0.7758177448112944
21032,0,0.10677867382764816,0.7744470393443434
21114,1,0.3255755305290222,0.7665989195154381
21251,0,0.0733959823846817,0.8243591188138637
21311,0,0.02755766175687313,0.8049852906209756
21339,0,0.02313579060137272,0.78486503899568
21404,0,0.08216339349746704,0.8056569238493747
21490,0,0.13851383328437805,0.7826889950915223
21598,0,0.04437404125928879,0.790018566900809
21651,0,0.07213892787694931,0.7793360537759989
21714,0,0.21486403048038483,0.7809354243420911
21729,0,0.39293670654296875,0.7754513354731156
21738,1,0.41601985692977905,0.8003675190644712
21739,0,0.2037728726863861,0.8080534865893155
21789,0,0.7704069018363953,0.7924795825091182
21917,0,0.5114517211914062,0.7754453063199748
21922,0,0.9296516180038452,0.7935477938115154
21996,0,0.25565990805625916,0.8092484332070051
22061,0,0.12031825631856918,0.8011675722177303
22101,1,0.48456448316574097,0.7923476319075252
22178,0,0.04487597569823265,0.7858393882888018
22244,1,0.8176323771476746,0.8111545041051839
22293,0,0.12153319269418716,0.7658805022933042
22338,0,0.014435969293117523,0.788985218231485
22454,1,0.45696690678596497,0.7915586335897443
22616,0,0.8045857548713684,0.813194380272535
22646,0,0.2706671357154846,0.7980211847905879
22678,0,0.31826522946357727,0.8067042703170715
22731,1,0.9689624309539795,0.8102103987271365
22783,0,0.10373024642467499,0.7955326660640264
22785,0,0.2646424174308777,0.7850593836254086
22807,1,0.2928740382194519,0.7897457299129995
22816,1,0.8756275177001953,0.7953350634122455
22955,1,0.7613425254821777,0.7893442177217334
23081,0,0.32542869448661804,0.7720649985861647
23154,0,0.07619993388652802,0.8051736797216745
23413,0,0.7109118103981018,0.8005966756903043
23508,0,0.8306450843811035,0.7945289515401867
23553,0,0.4582315683364868,0.8203965125007381
23635,1,0.7156187295913696,0.8058765075792618
23639,1,0.21568289399147034,0.7675412593564909
23656,0,0.18855704367160797,0.7809065481579207
23660,1,0.8646153807640076,0.8238294432178811
23710,0,0.0481153205037117,0.7968427390449391
23840,0,0.4114113450050354,0.7932400960163256
23879,0,0.4119768738746643,0.7841655527578681
23986,0,0.009434467181563377,0.7722618658758522
24055,0,0.7083033323287964,0.8058564067837359
24065,1,0.7593103051185608,0.8008927881148591
24072,0,0.02920496091246605,0.795241566222202
24090,0,0.5003007054328918,0.7819960577220457
24103,1,0.7606484889984131,0.7984606530810372
24137,0,0.8108708262443542,0.8184159312139234
24217,0,0.12712804973125458,0.7712914314142297
24270,0,0.7534223794937134,0.7454311513769432
24337,0,0.08243529498577118,0.8248057225213073
24388,1,0.6126976013183594,0.8045850057587857
24407,0,0.13503815233707428,0.786290760409793
24418,0,0.11483821272850037,0.7740656195045654
24439,0,0.8574303984642029,0.8318377939642605
24529,0,0.10484085977077484,0.7613885605916151
24612,1,0.49439066648483276,0.7570637483267791
24707,1,0.7866220474243164,0.8012061063964047
24822,0,0.7490370869636536,0.7999766293147688
24838,1,0.8676599264144897,0.7913008466944124
24857,0,0.0670073926448822,0.8161470332229425
24867,0,0.7364848852157593,0.7867866336532956
24901,0,0.008073362521827221,0.7685563687580342
25045,0,0.07620004564523697,0.768716280216324
25062,0,0.1173553615808487,0.76336248849867
25165,1,0.8487542271614075,0.805716058914884
25174,0,0.6874960064888,0.7852333750666558
25290,1,0.8156876564025879,0.7928394450558974
25378,0,0.30549225211143494,0.7886846478196107
25435,1,0.987779438495636,0.8130241582147113
25438,0,0.3528538644313812,0.7744260772368594
25468,0,0.6931468844413757,0.7978000043285083
25493,1,0.9285790920257568,0.8082340682028759
25560,0,0.737707793712616,0.7950184887411897
25584,0,0.7270716428756714,0.8147976489048628
25614,1,0.9254446625709534,0.7825702612675507
25627,0,0.1845855861902237,0.8218379195183262
25662,0,0.03712763264775276,0.8049781616335892
25728,0,0.03440215066075325,0.7852167313414409
25776,0,0.7861905694007874,0.7960723214442325
25906,0,0.05096195265650749,0.7689177145015279
25973,0,0.004784225020557642,0.7960743415744582
25992,0,0.03543083369731903,0.8057618161093276
25993,0,0.027997631579637527,0.7600967799184706
26064,0,0.8373106718063354,0.8108331600160007
26066,0,0.02573154680430889,0.7994670409954016
26073,0,0.028271926566958427,0.8014543017249254
26172,1,0.9842253923416138,0.7891103981799842
26244,0,0.3476746678352356,0.83308507190349
26331,1,0.7345358729362488,0.8053914209417329
26339,0,0.005140956956893206,0.7979084043298826
26424,1,0.2615969479084015,0.7879964042068647
26461,0,0.05183335766196251,0.7715530464991904
26470,0,0.1280517876148224,0.7761273009961216
26482,0,0.8955217003822327,0.8171051430639104
26487,0,0.06517468392848969,0.7895489974612625
26517,0,0.0038336687721312046,0.7984013190987626
26518,0,0.028334965929389,0.7896072317943701
26521,0,0.33527788519859314,0.7835216348179979
26574,1,0.8384126424789429,0.7761575795638579
26585,0,0.12996314465999603,0.7867899357848782
26843,0,0.28686538338661194,0.8102929508228331
26875,0,0.03895893692970276,0.7832249377865561
26971,0,0.03543149307370186,0.7817878340577316
26991,1,0.17012205719947815,0.7964050103883487
27192,0,0.07040543109178543,0.7679675032417781
27199,0,0.003562204074114561,0.781701800809425
27260,0,0.12112873792648315,0.7875300737401448
27333,0,0.02708294987678528,0.7540493690914873
27358,0,0.3324374258518219,0.79028738793432
27459,0,0.0017780825728550553,0.8093697470766033
27543,0,0.31833961606025696,0.7822805703933815
27554,0,0.007397245615720749,0.7956316501662657
27648,0,0.05468732491135597,0.8112474702080954
27741,0,0.0011962064309045672,0.7820527830294376
27816,1,0.7269952297210693,0.7990429990549962
27822,0,0.43252769112586975,0.7861849280306544
27832,0,0.15858538448810577,0.7780264782855547
27962,0,0.7779097557067871,0.7980293780894924
28103,0,0.11555684357881546,0.7865102026507375
28142,1,0.4174497723579407,0.7868371992333235
28178,1,0.7732656598091125,0.7846533833832374
28201,0,0.4818320870399475,0.8001666276530592
28230,0,0.06439387053251266,0.7895435996218048
28390,0,0.06445734947919846,0.8184706121887755
28450,0,0.11430975794792175,0.7892235286288249
28524,1,0.44416138529777527,0.7855710090008525
28724,0,0.3732328414916992,0.7904084381955059
28791,0,0.840751588344574,0.7985100359860711
28807,1,0.22786089777946472,0.775631974137737
28939,1,0.911173939704895,0.8000593556428869
28953,0,0.20571672916412354,0.7973127500066797
29042,0,0.2427709996700287,0.7763858729358252
29098,1,0.8400523066520691,0.7765714843464921
29145,0,0.2216113805770874,0.7967091085872127
29290,0,0.7344613075256348,0.7743266944692919
29430,0,0.09000732749700546,0.7698138038034076
29469,0,0.06596815586090088,0.7930402154386509
29471,0,0.09783408045768738,0.782148090927694
29472,0,0.10343912988901138,0.7930442573928759
29537,0,0.4999314546585083,0.778060847298461
29652,0,0.19540874660015106,0.7888819382185039
29674,0,0.2151111513376236,0.7600986614210361
29730,0,0.2177174985408783,0.7906429486598379
29893,1,0.8876488208770752,0.7912339300631768
29990,0,0.12498745322227478,0.7636967877790993
30027,0,0.09771062433719635,0.7986856968905116
30137,0,0.06164044141769409,0.7708695193495321
30189,0,0.6297694444656372,0.8012889968741244
30206,0,0.025100596249103546,0.7697821365295646
30280,0,0.11603567749261856,0.7868310133272904
30445,0,0.3982490599155426,0.7968764079074518
30469,1,0.9396747350692749,0.8053212787685415
30476,0,0.5237186551094055,0.8004531237390657
30484,0,0.6449532508850098,0.7824421884183472
30656,0,0.16048502922058105,0.7822794102930203
30710,0,0.5024197697639465,0.800630824527476
30719,0,0.15189619362354279,0.7910074724310535
30731,1,0.9754208922386169,0.8030651306832977
30881,1,0.5591505765914917,0.8055104709274745
30946,0,0.9318335652351379,0.8191648353713156
31009,0,0.7038836479187012,0.7768612932065551
31054,0,0.4623052775859833,0.7793136275583723
31112,0,0.1066536232829094,0.7994512060430689
31152,0,0.32300615310668945,0.7885581771844653
31169,0,0.3932952284812927,0.7965347412220124
31213,0,0.7996988892555237,0.7803536038084682
31243,1,0.9537423253059387,0.7975027613963139
31275,0,0.43143659830093384,0.795148688571673
31276,0,0.4828184247016907,0.7794751428324085
31302,0,0.38770219683647156,0.7849278958416656
31309,0,0.36599212884902954,0.8078274396198947
31405,0,0.1635742485523224,0.8079973266407403
31424,1,0.8089793920516968,0.7944581271828275
