index,true_label,model_prob,local_fidelity_r2
15753,0,0.7255386710166931,0.8554345617855303
15852,0,0.17223219573497772,0.8680242150800668
15864,0,0.5888188481330872,0.8708643973790798
15877,0,0.5955737829208374,0.8836451865828725
15906,1,0.880558431148529,0.872086609066786
15938,1,0.5026893615722656,0.8475863517904415
15942,0,0.0658644586801529,0.8534859027445566
16040,0,0.6999233365058899,0.8687741693258519
16133,1,0.8510299921035767,0.8622392354977351
16149,0,0.761150598526001,0.8692704891334464
16187,0,0.5102628469467163,0.865048576685727
16204,0,0.43461552262306213,0.8634630314456665
16214,0,0.38568589091300964,0.8546538625375097
16221,0,0.8351317644119263,0.882510035780963
16284,0,0.6552103757858276,0.8496759433707541
16334,1,0.5825554728507996,0.871319483358133
16441,0,0.25444868206977844,0.8577092693700414
16586,1,0.731426477432251,0.8748367595985557
16687,1,0.9785208702087402,0.8668714029203781
16763,0,0.4549944996833801,0.8709058050041227
16801,1,0.9851375818252563,0.8785918571539143
16863,0,0.4041669964790344,0.8528094377269734
16936,0,0.5824258327484131,0.8747272539448854
17035,0,0.916522741317749,0.8813141666913821
17052,0,0.1690954566001892,0.8588675006806012
17059,0,0.3912433385848999,0.8778915031879471
17087,0,0.19025610387325287,0.8572676908311043
17152,0,0.7148565053939819,0.8572312547388682
17182,0,0.5780169367790222,0.8698105808707274
17240,0,0.223361998796463,0.8641507548765028
17263,1,0.6069539189338684,0.8713966216686169
17425,0,0.2535477578639984,0.8470309918188391
17469,0,0.23425401747226715,0.8667603522465966
17591,1,0.9783530235290527,0.8912743340104332
17624,0,0.7308459877967834,0.8751968821382938
17656,0,0.08940084278583527,0.8582281644832638
17685,0,0.14862598478794098,0.8722256444289878
17690,0,0.9424656629562378,0.8772276417062741
17759,0,0.3188409209251404,0.8604733547610635
17814,1,0.7211259007453918,0.8817205287598218
17841,0,0.16450421512126923,0.8549659989430137
17864,0,0.22207868099212646,0.8339506818418816
18020,0,0.6238599419593811,0.869421455690856
18030,1,0.8750045895576477,0.8747903206980323
18044,1,0.9208380579948425,0.8633392636397171
18045,0,0.811144232749939,0.879934032942932
18068,0,0.2104540467262268,0.8402240461040018
18070,1,0.9029982089996338,0.894668459346872
18086,1,0.9909659624099731,0.886038281705501
18230,0,0.7248712778091431,0.8729041292079784
18354,0,0.3450660705566406,0.8700917821384724
18390,0,0.05531848967075348,0.8838027000785277
18428,1,0.4897620975971222,0.8610564050200371
18433,0,0.1263749748468399,0.868876702505002
18529,0,0.7537869215011597,0.8778860641802813
18536,0,0.12882524728775024,0.8663460862760335
18585,0,0.27339890599250793,0.8436261806555906
18590,0,0.0678306370973587,0.8468238353534443
18650,0,0.08168294280767441,0.8270189032572981
18741,0,0.19738148152828217,0.8476316077632562
18762,0,0.1514109969139099,0.8727584761168645
18838,0,0.3756014406681061,0.8421536955625679
18858,1,0.4140455722808838,0.8406749956065122
18879,0,0.028208795934915543,0.829382458337369
18939,0,0.0292828306555748,0.8413365695110625
18945,0,0.11235365271568298,0.8600806952637026
18969,0,0.5509942173957825,0.8669674099148135
18978,0,0.1918775886297226,0.881674791832946
19024,1,0.6258515119552612,0.8752381636642014
19038,0,0.20745569467544556,0.8620821019417851
19114,0,0.7607051730155945,0.8650853423441469
19115,0,0.23691193759441376,0.8502749971074133
19203,0,0.3732972741127014,0.8762273056279632
19228,0,0.21023869514465332,0.8716529449104609
19231,1,0.3050575256347656,0.8630284553620581
19250,0,0.03033469058573246,0.8399057036827107
19292,0,0.18006202578544617,0.8560401761509684
19327,0,0.19857366383075714,0.8479699648233076
19377,0,0.05168925225734711,0.8518123603417289
19416,1,0.4176892340183258,0.8655126097519803
19453,1,0.5436667799949646,0.8595321881068935
19516,0,0.007997279986739159,0.8539075817831205
19530,0,0.11968350410461426,0.8733070954330814
19555,0,0.09142278879880905,0.8573127192940877
19739,1,0.9600035548210144,0.8675607505781842
19786,0,0.10025148838758469,0.8372704803454196
19796,0,0.48347482085227966,0.8551956900160211
19815,0,0.1298457235097885,0.8615537473592945
19826,0,0.018789872527122498,0.8499841659585715
19874,0,0.0558270588517189,0.8630928050542177
19973,1,0.8551626801490784,0.8878680166534629
19995,0,0.43952471017837524,0.851270016763282
20184,0,0.23006442189216614,0.8570564380555563
20226,0,0.02643747068941593,0.8645410558435167
20230,1,0.19787736237049103,0.8531212242353734
20372,0,0.4203246831893921,0.8763148593232033
20386,0,0.10581247508525848,0.8467269261618674
20416,0,0.023529404774308205,0.8424421179214093
20437,0,0.06373893469572067,0.8593990829699139
20576,1,0.9232133030891418,0.8579721764382399
