iteration,train_aucpr,val_aucpr,train_auc,val_auc
372,0.8179858992673618,0.7545301650110947,0.9310140515655833,0.8999363130357959
373,0.8181019672858755,0.7545454685407155,0.9311057158340214,0.8999303571589322
374,0.8181972789425049,0.7545401420172104,0.9311689665224117,0.8999535441604628
375,0.8182800064854718,0.7545291956391129,0.9312091989490877,0.8999286294999946
376,0.8184644848751823,0.7545981530289078,0.9313227924861088,0.8999077157339082
377,0.8186455733296414,0.7545957875533272,0.931400724862039,0.8999047150631219
378,0.8187696657152969,0.7544709919693828,0.9314612681473954,0.8998833921146554
379,0.818826446043197,0.7545187768622407,0.931508847449759,0.8998893479915192
380,0.8190075545579675,0.7546463507402204,0.9316197716312269,0.8999022372364877
381,0.8191341091963493,0.7546403554026849,0.9316999766481269,0.8998989183127392
382,0.8194711284204994,0.7544695881466416,0.9318460571655786,0.8998545674892233
